Year,State,Period,inventory_colonies,loss_pct,stressor_disease_pct,stressor_other_pct,stressor_pesticides_pct,stressor_pests_pct,stressor_unknown_pct,stressor_varroa_mites_pct
1996,GEORGIA,MARKETING YEAR,75000.0,,,,,,,
1996,HAWAII,MARKETING YEAR,8000.0,,,,,,,
1996,IDAHO,MARKETING YEAR,110000.0,,,,,,,
1996,ILLINOIS,MARKETING YEAR,11000.0,,,,,,,
1996,INDIANA,MARKETING YEAR,9000.0,,,,,,,
1996,IOWA,MARKETING YEAR,52000.0,,,,,,,
1996,KANSAS,MARKETING YEAR,16000.0,,,,,,,
1996,KENTUCKY,MARKETING YEAR,3000.0,,,,,,,
1996,LOUISIANA,MARKETING YEAR,44000.0,,,,,,,
1996,MAINE,MARKETING YEAR,9000.0,,,,,,,
1996,MARYLAND,MARKETING YEAR,7000.0,,,,,,,
1996,MICHIGAN,MARKETING YEAR,90000.0,,,,,,,
1996,MINNESOTA,MARKETING YEAR,150000.0,,,,,,,
1996,MISSISSIPPI,MARKETING YEAR,17000.0,,,,,,,
1996,MISSOURI,MARKETING YEAR,22000.0,,,,,,,
1996,MONTANA,MARKETING YEAR,117000.0,,,,,,,
1996,NEBRASKA,MARKETING YEAR,65000.0,,,,,,,
1996,NEVADA,MARKETING YEAR,14000.0,,,,,,,
1996,NEW JERSEY,MARKETING YEAR,7000.0,,,,,,,
1996,NEW MEXICO,MARKETING YEAR,15000.0,,,,,,,
1996,NEW YORK,MARKETING YEAR,68000.0,,,,,,,
1996,NORTH CAROLINA,MARKETING YEAR,12000.0,,,,,,,
1996,NORTH DAKOTA,MARKETING YEAR,230000.0,,,,,,,
1996,OHIO,MARKETING YEAR,24000.0,,,,,,,
1996,OKLAHOMA,MARKETING YEAR,4000.0,,,,,,,
1996,OREGON,MARKETING YEAR,55000.0,,,,,,,
1996,PENNSYLVANIA,MARKETING YEAR,23000.0,,,,,,,
1996,SOUTH CAROLINA,MARKETING YEAR,9000.0,,,,,,,
1996,SOUTH DAKOTA,MARKETING YEAR,240000.0,,,,,,,
1996,TENNESSEE,MARKETING YEAR,5000.0,,,,,,,
1996,TEXAS,MARKETING YEAR,82000.0,,,,,,,
1996,UTAH,MARKETING YEAR,34000.0,,,,,,,
1996,VERMONT,MARKETING YEAR,4000.0,,,,,,,
1996,VIRGINIA,MARKETING YEAR,7000.0,,,,,,,
1996,WASHINGTON,MARKETING YEAR,60000.0,,,,,,,
1996,WEST VIRGINIA,MARKETING YEAR,10000.0,,,,,,,
1996,WISCONSIN,MARKETING YEAR,69000.0,,,,,,,
1996,WYOMING,MARKETING YEAR,40000.0,,,,,,,
1997,ALABAMA,MARKETING YEAR,14000.0,,,,,,,
1997,ARIZONA,MARKETING YEAR,42000.0,,,,,,,
1997,ARKANSAS,MARKETING YEAR,50000.0,,,,,,,
1997,CALIFORNIA,MARKETING YEAR,420000.0,,,,,,,
1997,COLORADO,MARKETING YEAR,35000.0,,,,,,,
1997,FLORIDA,MARKETING YEAR,240000.0,,,,,,,
1997,GEORGIA,MARKETING YEAR,75000.0,,,,,,,
1997,HAWAII,MARKETING YEAR,9000.0,,,,,,,
1997,IDAHO,MARKETING YEAR,120000.0,,,,,,,
1997,ILLINOIS,MARKETING YEAR,7000.0,,,,,,,
1997,INDIANA,MARKETING YEAR,8000.0,,,,,,,
1997,IOWA,MARKETING YEAR,45000.0,,,,,,,
1997,KANSAS,MARKETING YEAR,17000.0,,,,,,,
1997,KENTUCKY,MARKETING YEAR,3000.0,,,,,,,
1997,LOUISIANA,MARKETING YEAR,44000.0,,,,,,,
1997,MAINE,MARKETING YEAR,8000.0,,,,,,,
1997,MARYLAND,MARKETING YEAR,6000.0,,,,,,,
1997,MICHIGAN,MARKETING YEAR,85000.0,,,,,,,
1997,MINNESOTA,MARKETING YEAR,145000.0,,,,,,,
1997,MISSISSIPPI,MARKETING YEAR,19000.0,,,,,,,
1997,MISSOURI,MARKETING YEAR,24000.0,,,,,,,
1997,MONTANA,MARKETING YEAR,107000.0,,,,,,,
1997,NEBRASKA,MARKETING YEAR,61000.0,,,,,,,
1997,NEVADA,MARKETING YEAR,14000.0,,,,,,,
1997,NEW JERSEY,MARKETING YEAR,10000.0,,,,,,,
1997,NEW MEXICO,MARKETING YEAR,15000.0,,,,,,,
1997,NEW YORK,MARKETING YEAR,72000.0,,,,,,,
1997,NORTH CAROLINA,MARKETING YEAR,8000.0,,,,,,,
1997,NORTH DAKOTA,MARKETING YEAR,245000.0,,,,,,,
1997,OHIO,MARKETING YEAR,22000.0,,,,,,,
1997,OKLAHOMA,MARKETING YEAR,4000.0,,,,,,,
1997,OREGON,MARKETING YEAR,50000.0,,,,,,,
1997,PENNSYLVANIA,MARKETING YEAR,22000.0,,,,,,,
1997,SOUTH DAKOTA,MARKETING YEAR,240000.0,,,,,,,
1997,TENNESSEE,MARKETING YEAR,7000.0,,,,,,,
1997,TEXAS,MARKETING YEAR,94000.0,,,,,,,
1997,UTAH,MARKETING YEAR,32000.0,,,,,,,
1997,VERMONT,MARKETING YEAR,5000.0,,,,,,,
1997,VIRGINIA,MARKETING YEAR,8000.0,,,,,,,
1997,WASHINGTON,MARKETING YEAR,60000.0,,,,,,,
1997,WEST VIRGINIA,MARKETING YEAR,8000.0,,,,,,,
1997,WISCONSIN,MARKETING YEAR,79000.0,,,,,,,
1997,WYOMING,MARKETING YEAR,38000.0,,,,,,,
1998,ALABAMA,MARKETING YEAR,16000.0,,,,,,,
1998,ARIZONA,MARKETING YEAR,55000.0,,,,,,,
1998,ARKANSAS,MARKETING YEAR,53000.0,,,,,,,
1998,CALIFORNIA,MARKETING YEAR,450000.0,,,,,,,
1998,COLORADO,MARKETING YEAR,27000.0,,,,,,,
1998,FLORIDA,MARKETING YEAR,230000.0,,,,,,,
1998,GEORGIA,MARKETING YEAR,75000.0,,,,,,,
1998,HAWAII,MARKETING YEAR,8000.0,,,,,,,
1998,IDAHO,MARKETING YEAR,120000.0,,,,,,,
1998,ILLINOIS,MARKETING YEAR,9000.0,,,,,,,
1998,INDIANA,MARKETING YEAR,9000.0,,,,,,,
1998,IOWA,MARKETING YEAR,50000.0,,,,,,,
1998,KANSAS,MARKETING YEAR,16000.0,,,,,,,
1998,KENTUCKY,MARKETING YEAR,3000.0,,,,,,,
1998,LOUISIANA,MARKETING YEAR,41000.0,,,,,,,
1998,MAINE,MARKETING YEAR,10000.0,,,,,,,
1998,MARYLAND,MARKETING YEAR,7000.0,,,,,,,
1998,MICHIGAN,MARKETING YEAR,80000.0,,,,,,,
1998,MINNESOTA,MARKETING YEAR,140000.0,,,,,,,
1998,MISSISSIPPI,MARKETING YEAR,18000.0,,,,,,,
1998,MISSOURI,MARKETING YEAR,23000.0,,,,,,,
1998,MONTANA,MARKETING YEAR,115000.0,,,,,,,
1998,NEBRASKA,MARKETING YEAR,64000.0,,,,,,,
1998,NEVADA,MARKETING YEAR,10000.0,,,,,,,
1998,NEW JERSEY,MARKETING YEAR,11000.0,,,,,,,
1998,NEW MEXICO,MARKETING YEAR,14000.0,,,,,,,
1998,NEW YORK,MARKETING YEAR,65000.0,,,,,,,
1998,NORTH CAROLINA,MARKETING YEAR,8000.0,,,,,,,
1998,NORTH DAKOTA,MARKETING YEAR,230000.0,,,,,,,
1998,OHIO,MARKETING YEAR,18000.0,,,,,,,
1998,OKLAHOMA,MARKETING YEAR,4000.0,,,,,,,
1998,OREGON,MARKETING YEAR,50000.0,,,,,,,
1998,PENNSYLVANIA,MARKETING YEAR,26000.0,,,,,,,
1998,SOUTH DAKOTA,MARKETING YEAR,225000.0,,,,,,,
1998,TENNESSEE,MARKETING YEAR,7000.0,,,,,,,
1998,TEXAS,MARKETING YEAR,91000.0,,,,,,,
1998,UTAH,MARKETING YEAR,30000.0,,,,,,,
1998,VERMONT,MARKETING YEAR,6000.0,,,,,,,
1998,VIRGINIA,MARKETING YEAR,8000.0,,,,,,,
1998,WASHINGTON,MARKETING YEAR,58000.0,,,,,,,
1998,WEST VIRGINIA,MARKETING YEAR,6000.0,,,,,,,
1998,WISCONSIN,MARKETING YEAR,89000.0,,,,,,,
1998,WYOMING,MARKETING YEAR,46000.0,,,,,,,
1999,ALABAMA,MARKETING YEAR,17000.0,,,,,,,
1999,ARIZONA,MARKETING YEAR,52000.0,,,,,,,
1999,ARKANSAS,MARKETING YEAR,52000.0,,,,,,,
1999,CALIFORNIA,MARKETING YEAR,465000.0,,,,,,,
1999,COLORADO,MARKETING YEAR,27000.0,,,,,,,
1999,FLORIDA,MARKETING YEAR,228000.0,,,,,,,
1999,GEORGIA,MARKETING YEAR,65000.0,,,,,,,
1999,HAWAII,MARKETING YEAR,8000.0,,,,,,,
1999,IDAHO,MARKETING YEAR,120000.0,,,,,,,
1999,ILLINOIS,MARKETING YEAR,9000.0,,,,,,,
1999,INDIANA,MARKETING YEAR,10000.0,,,,,,,
1999,IOWA,MARKETING YEAR,40000.0,,,,,,,
1999,KANSAS,MARKETING YEAR,13000.0,,,,,,,
1999,KENTUCKY,MARKETING YEAR,3000.0,,,,,,,
1999,LOUISIANA,MARKETING YEAR,48000.0,,,,,,,
1999,MAINE,MARKETING YEAR,14000.0,,,,,,,
1999,MARYLAND,MARKETING YEAR,6000.0,,,,,,,
1999,MICHIGAN,MARKETING YEAR,73000.0,,,,,,,
1999,MINNESOTA,MARKETING YEAR,145000.0,,,,,,,
1999,MISSISSIPPI,MARKETING YEAR,18000.0,,,,,,,
1999,MISSOURI,MARKETING YEAR,24000.0,,,,,,,
1999,MONTANA,MARKETING YEAR,122000.0,,,,,,,
1999,NEBRASKA,MARKETING YEAR,58000.0,,,,,,,
1999,NEVADA,MARKETING YEAR,9000.0,,,,,,,
1999,NEW JERSEY,MARKETING YEAR,10000.0,,,,,,,
1999,NEW MEXICO,MARKETING YEAR,15000.0,,,,,,,
1999,NEW YORK,MARKETING YEAR,69000.0,,,,,,,
1999,NORTH CAROLINA,MARKETING YEAR,9000.0,,,,,,,
1999,NORTH DAKOTA,MARKETING YEAR,255000.0,,,,,,,
1999,OHIO,MARKETING YEAR,20000.0,,,,,,,
1999,OKLAHOMA,MARKETING YEAR,6000.0,,,,,,,
1999,OREGON,MARKETING YEAR,45000.0,,,,,,,
1999,PENNSYLVANIA,MARKETING YEAR,28000.0,,,,,,,
1999,SOUTH DAKOTA,MARKETING YEAR,224000.0,,,,,,,
1999,TENNESSEE,MARKETING YEAR,8000.0,,,,,,,
1999,TEXAS,MARKETING YEAR,108000.0,,,,,,,
1999,UTAH,MARKETING YEAR,26000.0,,,,,,,
1999,VERMONT,MARKETING YEAR,6000.0,,,,,,,
1999,VIRGINIA,MARKETING YEAR,7000.0,,,,,,,
1999,WASHINGTON,MARKETING YEAR,52000.0,,,,,,,
1999,WEST VIRGINIA,MARKETING YEAR,6000.0,,,,,,,
1999,WISCONSIN,MARKETING YEAR,80000.0,,,,,,,
1999,WYOMING,MARKETING YEAR,37000.0,,,,,,,
2000,ALABAMA,MARKETING YEAR,16000.0,,,,,,,
2000,ARIZONA,MARKETING YEAR,40000.0,,,,,,,
2000,ARKANSAS,MARKETING YEAR,52000.0,,,,,,,
2000,CALIFORNIA,MARKETING YEAR,440000.0,,,,,,,
2000,COLORADO,MARKETING YEAR,29000.0,,,,,,,
2000,FLORIDA,MARKETING YEAR,232000.0,,,,,,,
2000,GEORGIA,MARKETING YEAR,55000.0,,,,,,,
2000,HAWAII,MARKETING YEAR,7000.0,,,,,,,
2000,IDAHO,MARKETING YEAR,100000.0,,,,,,,
2000,ILLINOIS,MARKETING YEAR,8000.0,,,,,,,
2000,INDIANA,MARKETING YEAR,8000.0,,,,,,,
2000,IOWA,MARKETING YEAR,30000.0,,,,,,,
2000,KANSAS,MARKETING YEAR,15000.0,,,,,,,
2000,KENTUCKY,MARKETING YEAR,4000.0,,,,,,,
2000,LOUISIANA,MARKETING YEAR,43000.0,,,,,,,
2000,MAINE,MARKETING YEAR,11000.0,,,,,,,
2000,MARYLAND,MARKETING YEAR,6000.0,,,,,,,
2000,MICHIGAN,MARKETING YEAR,72000.0,,,,,,,
2000,MINNESOTA,MARKETING YEAR,150000.0,,,,,,,
2000,MISSISSIPPI,MARKETING YEAR,17000.0,,,,,,,
2000,MISSOURI,MARKETING YEAR,23000.0,,,,,,,
2000,MONTANA,MARKETING YEAR,124000.0,,,,,,,
2000,NEBRASKA,MARKETING YEAR,50000.0,,,,,,,
2000,NEVADA,MARKETING YEAR,10000.0,,,,,,,
2000,NEW JERSEY,MARKETING YEAR,11000.0,,,,,,,
2000,NEW MEXICO,MARKETING YEAR,15000.0,,,,,,,
2000,NEW YORK,MARKETING YEAR,58000.0,,,,,,,
2000,NORTH CAROLINA,MARKETING YEAR,11000.0,,,,,,,
2000,NORTH DAKOTA,MARKETING YEAR,300000.0,,,,,,,
2000,OHIO,MARKETING YEAR,18000.0,,,,,,,
2000,OKLAHOMA,MARKETING YEAR,7000.0,,,,,,,
2000,OREGON,MARKETING YEAR,48000.0,,,,,,,
2000,PENNSYLVANIA,MARKETING YEAR,25000.0,,,,,,,
2000,SOUTH DAKOTA,MARKETING YEAR,235000.0,,,,,,,
2000,TENNESSEE,MARKETING YEAR,9000.0,,,,,,,
2000,TEXAS,MARKETING YEAR,105000.0,,,,,,,
2000,UTAH,MARKETING YEAR,24000.0,,,,,,,
2000,VERMONT,MARKETING YEAR,7000.0,,,,,,,
2000,VIRGINIA,MARKETING YEAR,7000.0,,,,,,,
2000,WASHINGTON,MARKETING YEAR,52000.0,,,,,,,
2000,WEST VIRGINIA,MARKETING YEAR,7000.0,,,,,,,
2000,WISCONSIN,MARKETING YEAR,84000.0,,,,,,,
2000,WYOMING,MARKETING YEAR,39000.0,,,,,,,
2001,ALABAMA,MARKETING YEAR,14000.0,,,,,,,
2001,ARIZONA,MARKETING YEAR,43000.0,,,,,,,
2001,ARKANSAS,MARKETING YEAR,50000.0,,,,,,,
2001,CALIFORNIA,MARKETING YEAR,460000.0,,,,,,,
2001,COLORADO,MARKETING YEAR,26000.0,,,,,,,
2001,FLORIDA,MARKETING YEAR,220000.0,,,,,,,
2001,GEORGIA,MARKETING YEAR,55000.0,,,,,,,
2001,HAWAII,MARKETING YEAR,8000.0,,,,,,,
2001,IDAHO,MARKETING YEAR,100000.0,,,,,,,
2001,ILLINOIS,MARKETING YEAR,6000.0,,,,,,,
2001,INDIANA,MARKETING YEAR,7000.0,,,,,,,
2001,IOWA,MARKETING YEAR,33000.0,,,,,,,
2001,KANSAS,MARKETING YEAR,13000.0,,,,,,,
2001,KENTUCKY,MARKETING YEAR,4000.0,,,,,,,
2001,LOUISIANA,MARKETING YEAR,45000.0,,,,,,,
2001,MAINE,MARKETING YEAR,11000.0,,,,,,,
2001,MARYLAND,MARKETING YEAR,4000.0,,,,,,,
2001,MICHIGAN,MARKETING YEAR,76000.0,,,,,,,
2001,MINNESOTA,MARKETING YEAR,135000.0,,,,,,,
2001,MISSISSIPPI,MARKETING YEAR,17000.0,,,,,,,
2001,MISSOURI,MARKETING YEAR,22000.0,,,,,,,
2001,MONTANA,MARKETING YEAR,136000.0,,,,,,,
2001,NEBRASKA,MARKETING YEAR,43000.0,,,,,,,
2001,NEVADA,MARKETING YEAR,9000.0,,,,,,,
2001,NEW JERSEY,MARKETING YEAR,11000.0,,,,,,,
2001,NEW MEXICO,MARKETING YEAR,10000.0,,,,,,,
2001,NEW YORK,MARKETING YEAR,53000.0,,,,,,,
2001,NORTH CAROLINA,MARKETING YEAR,13000.0,,,,,,,
2001,NORTH DAKOTA,MARKETING YEAR,280000.0,,,,,,,
2001,OHIO,MARKETING YEAR,18000.0,,,,,,,
2001,OKLAHOMA,MARKETING YEAR,4000.0,,,,,,,
2001,OREGON,MARKETING YEAR,44000.0,,,,,,,
2001,PENNSYLVANIA,MARKETING YEAR,26000.0,,,,,,,
2001,SOUTH CAROLINA,MARKETING YEAR,7000.0,,,,,,,
2001,SOUTH DAKOTA,MARKETING YEAR,235000.0,,,,,,,
2001,TENNESSEE,MARKETING YEAR,8000.0,,,,,,,
2001,TEXAS,MARKETING YEAR,97000.0,,,,,,,
2001,UTAH,MARKETING YEAR,23000.0,,,,,,,
2001,VERMONT,MARKETING YEAR,7000.0,,,,,,,
2001,VIRGINIA,MARKETING YEAR,9000.0,,,,,,,
2001,WASHINGTON,MARKETING YEAR,48000.0,,,,,,,
2001,WEST VIRGINIA,MARKETING YEAR,7000.0,,,,,,,
2001,WISCONSIN,MARKETING YEAR,67000.0,,,,,,,
2001,WYOMING,MARKETING YEAR,38000.0,,,,,,,
2002,ALABAMA,MARKETING YEAR,12000.0,,,,,,,
2002,ARIZONA,MARKETING YEAR,38000.0,,,,,,,
2002,ARKANSAS,MARKETING YEAR,45000.0,,,,,,,
2002,CALIFORNIA,MARKETING YEAR,470000.0,,,,,,,
2002,COLORADO,MARKETING YEAR,24000.0,,,,,,,
2002,FLORIDA,MARKETING YEAR,220000.0,,,,,,,
2002,GEORGIA,MARKETING YEAR,50000.0,,,,,,,
2002,HAWAII,MARKETING YEAR,7000.0,,,,,,,
2002,IDAHO,MARKETING YEAR,100000.0,,,,,,,
2002,ILLINOIS,MARKETING YEAR,9000.0,,,,,,,
2002,INDIANA,MARKETING YEAR,8000.0,,,,,,,
2002,IOWA,MARKETING YEAR,33000.0,,,,,,,
2002,KANSAS,MARKETING YEAR,17000.0,,,,,,,
2002,KENTUCKY,MARKETING YEAR,5000.0,,,,,,,
2002,LOUISIANA,MARKETING YEAR,35000.0,,,,,,,
2002,MAINE,MARKETING YEAR,11000.0,,,,,,,
2002,MARYLAND,MARKETING YEAR,3000.0,,,,,,,
2002,MICHIGAN,MARKETING YEAR,72000.0,,,,,,,
2002,MINNESOTA,MARKETING YEAR,117000.0,,,,,,,
2002,MISSISSIPPI,MARKETING YEAR,18000.0,,,,,,,
2002,MISSOURI,MARKETING YEAR,18000.0,,,,,,,
2002,MONTANA,MARKETING YEAR,134000.0,,,,,,,
2002,NEBRASKA,MARKETING YEAR,43000.0,,,,,,,
2002,NEVADA,MARKETING YEAR,9000.0,,,,,,,
2002,NEW JERSEY,MARKETING YEAR,11000.0,,,,,,,
2002,NEW MEXICO,MARKETING YEAR,11000.0,,,,,,,
2002,NEW YORK,MARKETING YEAR,60000.0,,,,,,,
2002,NORTH CAROLINA,MARKETING YEAR,16000.0,,,,,,,
2002,NORTH DAKOTA,MARKETING YEAR,320000.0,,,,,,,
2002,OHIO,MARKETING YEAR,18000.0,,,,,,,
2002,OKLAHOMA,MARKETING YEAR,3000.0,,,,,,,
2002,OREGON,MARKETING YEAR,43000.0,,,,,,,
2002,PENNSYLVANIA,MARKETING YEAR,29000.0,,,,,,,
2002,SOUTH CAROLINA,MARKETING YEAR,5000.0,,,,,,,
2002,SOUTH DAKOTA,MARKETING YEAR,225000.0,,,,,,,
2002,TENNESSEE,MARKETING YEAR,8000.0,,,,,,,
2002,TEXAS,MARKETING YEAR,114000.0,,,,,,,
2002,UTAH,MARKETING YEAR,22000.0,,,,,,,
2002,VERMONT,MARKETING YEAR,7000.0,,,,,,,
2002,VIRGINIA,MARKETING YEAR,8000.0,,,,,,,
2002,WASHINGTON,MARKETING YEAR,50000.0,,,,,,,
2002,WEST VIRGINIA,MARKETING YEAR,9000.0,,,,,,,
2002,WISCONSIN,MARKETING YEAR,70000.0,,,,,,,
2002,WYOMING,MARKETING YEAR,38000.0,,,,,,,
2003,ALABAMA,MARKETING YEAR,13000.0,,,,,,,
2003,ARIZONA,MARKETING YEAR,35000.0,,,,,,,
2003,ARKANSAS,MARKETING YEAR,40000.0,,,,,,,
2003,CALIFORNIA,MARKETING YEAR,480000.0,,,,,,,
2003,COLORADO,MARKETING YEAR,24000.0,,,,,,,
2003,FLORIDA,MARKETING YEAR,210000.0,,,,,,,
2003,GEORGIA,MARKETING YEAR,52000.0,,,,,,,
2003,HAWAII,MARKETING YEAR,7000.0,,,,,,,
2003,IDAHO,MARKETING YEAR,100000.0,,,,,,,
2003,ILLINOIS,MARKETING YEAR,7000.0,,,,,,,
2003,INDIANA,MARKETING YEAR,5000.0,,,,,,,
2003,IOWA,MARKETING YEAR,32000.0,,,,,,,
2003,KANSAS,MARKETING YEAR,16000.0,,,,,,,
2003,KENTUCKY,MARKETING YEAR,5000.0,,,,,,,
2003,LOUISIANA,MARKETING YEAR,34000.0,,,,,,,
2003,MAINE,MARKETING YEAR,8000.0,,,,,,,
2003,MARYLAND,MARKETING YEAR,2000.0,,,,,,,
2003,MICHIGAN,MARKETING YEAR,65000.0,,,,,,,
2003,MINNESOTA,MARKETING YEAR,120000.0,,,,,,,
2003,MISSISSIPPI,MARKETING YEAR,21000.0,,,,,,,
2003,MISSOURI,MARKETING YEAR,17000.0,,,,,,,
2003,MONTANA,MARKETING YEAR,145000.0,,,,,,,
2003,NEBRASKA,MARKETING YEAR,45000.0,,,,,,,
2003,NEVADA,MARKETING YEAR,6000.0,,,,,,,
2003,NEW JERSEY,MARKETING YEAR,10000.0,,,,,,,
2003,NEW MEXICO,MARKETING YEAR,6000.0,,,,,,,
2003,NEW YORK,MARKETING YEAR,67000.0,,,,,,,
2003,NORTH CAROLINA,MARKETING YEAR,10000.0,,,,,,,
2003,NORTH DAKOTA,MARKETING YEAR,340000.0,,,,,,,
2003,OHIO,MARKETING YEAR,15000.0,,,,,,,
2003,OKLAHOMA,MARKETING YEAR,3000.0,,,,,,,
2003,OREGON,MARKETING YEAR,42000.0,,,,,,,
2003,PENNSYLVANIA,MARKETING YEAR,27000.0,,,,,,,
2003,SOUTH CAROLINA,MARKETING YEAR,4000.0,,,,,,,
2003,SOUTH DAKOTA,MARKETING YEAR,215000.0,,,,,,,
2003,TENNESSEE,MARKETING YEAR,6000.0,,,,,,,
2003,TEXAS,MARKETING YEAR,140000.0,,,,,,,
2003,UTAH,MARKETING YEAR,25000.0,,,,,,,
2003,VERMONT,MARKETING YEAR,7000.0,,,,,,,
2003,VIRGINIA,MARKETING YEAR,6000.0,,,,,,,
2003,WASHINGTON,MARKETING YEAR,58000.0,,,,,,,
2003,WEST VIRGINIA,MARKETING YEAR,8000.0,,,,,,,
2003,WISCONSIN,MARKETING YEAR,74000.0,,,,,,,
2003,WYOMING,MARKETING YEAR,39000.0,,,,,,,
2004,ALABAMA,MARKETING YEAR,12000.0,,,,,,,
2004,ARIZONA,MARKETING YEAR,32000.0,,,,,,,
2004,ARKANSAS,MARKETING YEAR,40000.0,,,,,,,
2004,CALIFORNIA,MARKETING YEAR,390000.0,,,,,,,
2004,COLORADO,MARKETING YEAR,23000.0,,,,,,,
2004,FLORIDA,MARKETING YEAR,205000.0,,,,,,,
2004,GEORGIA,MARKETING YEAR,63000.0,,,,,,,
2004,HAWAII,MARKETING YEAR,8000.0,,,,,,,
2004,IDAHO,MARKETING YEAR,100000.0,,,,,,,
2004,ILLINOIS,MARKETING YEAR,7000.0,,,,,,,
2004,INDIANA,MARKETING YEAR,7000.0,,,,,,,
2004,IOWA,MARKETING YEAR,35000.0,,,,,,,
2004,KANSAS,MARKETING YEAR,14000.0,,,,,,,
2004,KENTUCKY,MARKETING YEAR,5000.0,,,,,,,
2004,LOUISIANA,MARKETING YEAR,35000.0,,,,,,,
2004,MAINE,MARKETING YEAR,7000.0,,,,,,,
2004,MICHIGAN,MARKETING YEAR,65000.0,,,,,,,
2004,MINNESOTA,MARKETING YEAR,135000.0,,,,,,,
2004,MISSISSIPPI,MARKETING YEAR,18000.0,,,,,,,
2004,MISSOURI,MARKETING YEAR,16000.0,,,,,,,
2004,MONTANA,MARKETING YEAR,140000.0,,,,,,,
2004,NEBRASKA,MARKETING YEAR,51000.0,,,,,,,
2004,NEVADA,MARKETING YEAR,14000.0,,,,,,,
2004,NEW JERSEY,MARKETING YEAR,12000.0,,,,,,,
2004,NEW MEXICO,MARKETING YEAR,8000.0,,,,,,,
2004,NEW YORK,MARKETING YEAR,64000.0,,,,,,,
2004,NORTH CAROLINA,MARKETING YEAR,9000.0,,,,,,,
2004,NORTH DAKOTA,MARKETING YEAR,390000.0,,,,,,,
2004,OHIO,MARKETING YEAR,16000.0,,,,,,,
2004,OREGON,MARKETING YEAR,42000.0,,,,,,,
2004,PENNSYLVANIA,MARKETING YEAR,30000.0,,,,,,,
2004,SOUTH DAKOTA,MARKETING YEAR,215000.0,,,,,,,
2004,TENNESSEE,MARKETING YEAR,6000.0,,,,,,,
2004,TEXAS,MARKETING YEAR,116000.0,,,,,,,
2004,UTAH,MARKETING YEAR,24000.0,,,,,,,
2004,VERMONT,MARKETING YEAR,6000.0,,,,,,,
2004,VIRGINIA,MARKETING YEAR,7000.0,,,,,,,
2004,WASHINGTON,MARKETING YEAR,56000.0,,,,,,,
2004,WEST VIRGINIA,MARKETING YEAR,9000.0,,,,,,,
2004,WISCONSIN,MARKETING YEAR,68000.0,,,,,,,
2004,WYOMING,MARKETING YEAR,39000.0,,,,,,,
2005,ALABAMA,MARKETING YEAR,13000.0,,,,,,,
2005,ARIZONA,MARKETING YEAR,36000.0,,,,,,,
2005,ARKANSAS,MARKETING YEAR,36000.0,,,,,,,
2005,CALIFORNIA,MARKETING YEAR,400000.0,,,,,,,
2005,COLORADO,MARKETING YEAR,28000.0,,,,,,,
2005,FLORIDA,MARKETING YEAR,160000.0,,,,,,,
2005,GEORGIA,MARKETING YEAR,59000.0,,,,,,,
2005,HAWAII,MARKETING YEAR,9000.0,,,,,,,
2005,IDAHO,MARKETING YEAR,95000.0,,,,,,,
2005,ILLINOIS,MARKETING YEAR,8000.0,,,,,,,
2005,INDIANA,MARKETING YEAR,8000.0,,,,,,,
2005,IOWA,MARKETING YEAR,28000.0,,,,,,,
2005,KANSAS,MARKETING YEAR,16000.0,,,,,,,
2005,KENTUCKY,MARKETING YEAR,5000.0,,,,,,,
2005,LOUISIANA,MARKETING YEAR,35000.0,,,,,,,
2005,MAINE,MARKETING YEAR,8000.0,,,,,,,
2005,MICHIGAN,MARKETING YEAR,65000.0,,,,,,,
2005,MINNESOTA,MARKETING YEAR,120000.0,,,,,,,
2005,MISSISSIPPI,MARKETING YEAR,16000.0,,,,,,,
2005,MISSOURI,MARKETING YEAR,15000.0,,,,,,,
2005,MONTANA,MARKETING YEAR,130000.0,,,,,,,
2005,NEBRASKA,MARKETING YEAR,40000.0,,,,,,,
2005,NEVADA,MARKETING YEAR,12000.0,,,,,,,
2005,NEW JERSEY,MARKETING YEAR,12000.0,,,,,,,
2005,NEW MEXICO,MARKETING YEAR,7000.0,,,,,,,
2005,NEW YORK,MARKETING YEAR,59000.0,,,,,,,
2005,NORTH CAROLINA,MARKETING YEAR,10000.0,,,,,,,
2005,NORTH DAKOTA,MARKETING YEAR,370000.0,,,,,,,
2005,OHIO,MARKETING YEAR,15000.0,,,,,,,
2005,OREGON,MARKETING YEAR,39000.0,,,,,,,
2005,PENNSYLVANIA,MARKETING YEAR,28000.0,,,,,,,
2005,SOUTH DAKOTA,MARKETING YEAR,220000.0,,,,,,,
2005,TENNESSEE,MARKETING YEAR,7000.0,,,,,,,
2005,TEXAS,MARKETING YEAR,84000.0,,,,,,,
2005,UTAH,MARKETING YEAR,24000.0,,,,,,,
2005,VERMONT,MARKETING YEAR,6000.0,,,,,,,
2005,VIRGINIA,MARKETING YEAR,8000.0,,,,,,,
2005,WASHINGTON,MARKETING YEAR,51000.0,,,,,,,
2005,WEST VIRGINIA,MARKETING YEAR,8000.0,,,,,,,
2005,WISCONSIN,MARKETING YEAR,64000.0,,,,,,,
2005,WYOMING,MARKETING YEAR,40000.0,,,,,,,
2006,ALABAMA,MARKETING YEAR,11000.0,,,,,,,
2006,ARIZONA,MARKETING YEAR,30000.0,,,,,,,
2006,ARKANSAS,MARKETING YEAR,32000.0,,,,,,,
